order_id,customer_id,city,cuisine,order_value,delivery_time_min,rating,order_date,order_hour,day_of_week,month,month_num,is_repeat_customer
ORD003105,CUST01460,Mumbai,Chinese,355.47,34,3.7,2024-04-07,21,Sunday,April,4,Repeat
ORD003106,CUST02776,Pune,Desserts,92.38,32,3.3,2024-10-11,11,Friday,October,10,Repeat
ORD003107,CUST02350,Delhi,Rolls,159.13,24,3.8,2024-05-13,18,Monday,May,5,Repeat
ORD003108,CUST00775,Bangalore,South Indian,197.66,36,2.8,2024-07-17,11,Wednesday,July,7,Repeat
ORD003109,CUST02221,Mumbai,Biryani,242.68,39,3.2,2024-04-14,20,Sunday,April,4,Repeat
ORD003110,CUST01669,Hyderabad,Chinese,355.22,37,4.1,2024-03-10,8,Sunday,March,3,Repeat
ORD003111,CUST01270,Mumbai,Biryani,514.02,32,3.5,2024-07-27,11,Saturday,July,7,Repeat
ORD003112,CUST01234,Bangalore,North Indian,365.38,40,3.6,2024-10-23,22,Wednesday,October,10,Repeat
ORD003113,CUST02213,Pune,Biryani,512.19,33,3.9,2024-11-29,20,Friday,November,11,Repeat
ORD003114,CUST01150,Bangalore,Chinese,281.49,26,4.0,2024-01-26,11,Friday,January,1,Repeat
ORD003115,CUST02715,Ahmedabad,North Indian,404.76,39,3.7,2024-05-26,9,Sunday,May,5,Repeat
ORD003116,CUST00154,Bangalore,Burger,239.89,38,4.2,2024-01-30,13,Tuesday,January,1,Repeat
ORD003117,CUST00670,Hyderabad,North Indian,345.69,32,4.1,2024-05-23,21,Thursday,May,5,Repeat
ORD003118,CUST01837,Chennai,Pizza,358.4,25,4.1,2024-03-22,12,Friday,March,3,One-time
ORD003119,CUST00628,Delhi,South Indian,101.13,40,4.1,2024-03-10,9,Sunday,March,3,Repeat
ORD003120,CUST02350,Ahmedabad,Biryani,451.02,31,4.1,2024-01-06,12,Saturday,January,1,Repeat
ORD003121,CUST01039,Mumbai,North Indian,406.8,49,3.5,2024-12-20,14,Friday,December,12,Repeat
ORD003122,CUST01869,Bangalore,Burger,258.71,46,2.7,2024-08-12,12,Monday,August,8,Repeat
ORD003123,CUST01960,Delhi,South Indian,202.23,48,4.1,2024-06-10,11,Monday,June,6,One-time
ORD003124,CUST01139,Delhi,Biryani,415.08,20,4.1,2024-02-10,12,Saturday,February,2,Repeat
ORD003125,CUST00946,Chennai,North Indian,255.76,38,3.3,2024-05-12,12,Sunday,May,5,Repeat
ORD003126,CUST00119,Hyderabad,Pizza,237.94,15,4.9,2024-03-08,9,Friday,March,3,Repeat
ORD003127,CUST00279,Kolkata,Pizza,288.02,37,3.8,2024-01-09,8,Tuesday,January,1,Repeat
ORD003128,CUST02712,Chennai,South Indian,161.29,22,3.5,2024-07-10,10,Wednesday,July,7,Repeat
ORD003129,CUST01061,Delhi,North Indian,245.76,39,3.2,2024-02-22,17,Thursday,February,2,Repeat
ORD003130,CUST02606,Delhi,South Indian,316.06,45,4.1,2024-05-13,20,Monday,May,5,Repeat
ORD003131,CUST01081,Hyderabad,South Indian,213.42,50,3.4,2024-10-04,14,Friday,October,10,Repeat
ORD003132,CUST02776,Mumbai,Biryani,377.03,37,4.2,2024-09-15,11,Sunday,September,9,Repeat
ORD003133,CUST00638,Bangalore,Biryani,440.51,30,3.6,2024-10-26,15,Saturday,October,10,Repeat
ORD003134,CUST01615,Chennai,South Indian,255.19,42,3.4,2024-05-10,21,Friday,May,5,One-time
ORD003135,CUST00604,Kolkata,North Indian,180.96,33,4.2,2024-11-17,11,Sunday,November,11,Repeat
ORD003136,CUST00764,Hyderabad,Biryani,551.51,23,3.8,2024-01-25,10,Thursday,January,1,Repeat
ORD003137,CUST00172,Bangalore,South Indian,198.58,49,3.5,2024-12-18,21,Wednesday,December,12,Repeat
ORD003138,CUST00205,Delhi,Rolls,139.17,41,3.4,2024-02-07,19,Wednesday,February,2,Repeat
ORD003139,CUST01986,Bangalore,Biryani,263.68,26,5.0,2024-11-18,19,Monday,November,11,One-time
ORD003140,CUST01444,Hyderabad,Desserts,164.41,36,3.6,2024-11-12,21,Tuesday,November,11,Repeat
ORD003141,CUST02451,Bangalore,Rolls,193.15,38,3.9,2024-02-26,20,Monday,February,2,Repeat
ORD003142,CUST00583,Kolkata,Rolls,185.17,44,3.6,2024-05-10,14,Friday,May,5,Repeat
ORD003143,CUST00670,Hyderabad,Burger,188.88,29,2.7,2024-03-17,14,Sunday,March,3,Repeat
ORD003144,CUST01544,Delhi,Chinese,421.88,44,3.1,2024-05-13,20,Monday,May,5,Repeat
ORD003145,CUST00788,Kolkata,Pizza,297.45,29,4.8,2024-01-01,13,Monday,January,1,Repeat
ORD003146,CUST01188,Bangalore,North Indian,193.51,36,3.7,2024-01-10,22,Wednesday,January,1,One-time
ORD003147,CUST02455,Delhi,South Indian,265.48,34,2.8,2024-05-18,20,Saturday,May,5,Repeat
ORD003148,CUST01533,Delhi,South Indian,206.19,25,4.0,2024-09-16,11,Monday,September,9,One-time
ORD003149,CUST01283,Hyderabad,Chinese,380.39,18,3.7,2024-09-11,20,Wednesday,September,9,Repeat
ORD003150,CUST01750,Delhi,Biryani,327.49,31,4.3,2024-11-02,16,Saturday,November,11,Repeat
ORD003151,CUST01098,Hyderabad,Rolls,172.19,39,3.3,2024-08-30,20,Friday,August,8,Repeat
ORD003152,CUST01470,Mumbai,Biryani,401.84,43,3.2,2024-02-11,15,Sunday,February,2,Repeat
ORD003153,CUST00343,Hyderabad,Chinese,334.7,36,4.4,2024-01-15,19,Monday,January,1,Repeat
ORD003154,CUST00646,Hyderabad,South Indian,208.92,39,3.7,2024-02-06,22,Tuesday,February,2,Repeat
ORD003155,CUST00173,Hyderabad,South Indian,214.71,38,4.1,2024-12-06,16,Friday,December,12,Repeat
ORD003156,CUST01786,Bangalore,Chinese,192.53,49,2.4,2024-03-19,12,Tuesday,March,3,Repeat
ORD003157,CUST02550,Chennai,Chinese,232.06,34,4.1,2024-04-02,10,Tuesday,April,4,Repeat
ORD003158,CUST01374,Delhi,Chinese,390.33,16,3.9,2024-01-14,18,Sunday,January,1,One-time
ORD003159,CUST00398,Hyderabad,Pizza,149.85,35,4.0,2024-04-24,10,Wednesday,April,4,Repeat
ORD003160,CUST01117,Delhi,Burger,349.42,36,4.4,2024-04-24,12,Wednesday,April,4,Repeat
ORD003161,CUST02632,Hyderabad,Burger,286.49,31,3.0,2024-02-18,12,Sunday,February,2,One-time
ORD003162,CUST00313,Bangalore,South Indian,235.13,20,4.9,2024-12-05,11,Thursday,December,12,Repeat
ORD003163,CUST01526,Mumbai,Burger,239.87,47,3.3,2024-10-05,22,Saturday,October,10,Repeat
ORD003164,CUST01221,Kolkata,Biryani,405.54,37,3.7,2024-10-25,9,Friday,October,10,One-time
ORD003165,CUST02279,Mumbai,North Indian,267.55,39,3.2,2024-06-05,20,Wednesday,June,6,Repeat
ORD003166,CUST00175,Chennai,Biryani,265.1,47,4.0,2024-09-14,17,Saturday,September,9,Repeat
ORD003167,CUST02615,Mumbai,South Indian,223.62,52,3.3,2024-06-09,22,Sunday,June,6,One-time
ORD003168,CUST01646,Bangalore,Burger,332.67,37,3.1,2024-06-08,11,Saturday,June,6,Repeat
ORD003169,CUST01784,Chennai,Biryani,555.56,45,3.5,2024-12-03,12,Tuesday,December,12,Repeat
ORD003170,CUST01787,Chennai,Biryani,449.08,31,4.4,2024-04-08,13,Monday,April,4,Repeat
ORD003171,CUST00262,Hyderabad,Biryani,152.85,25,4.6,2024-05-09,19,Thursday,May,5,Repeat
ORD003172,CUST01990,Kolkata,Rolls,168.77,37,3.0,2024-10-17,21,Thursday,October,10,One-time
ORD003173,CUST00459,Hyderabad,Burger,365.49,47,3.4,2024-08-16,14,Friday,August,8,One-time
ORD003174,CUST02497,Delhi,Chinese,251.67,45,4.8,2024-10-21,11,Monday,October,10,Repeat
ORD003175,CUST00659,Mumbai,Biryani,470.61,57,2.8,2024-10-08,8,Tuesday,October,10,Repeat
ORD003176,CUST01770,Mumbai,Biryani,302.16,23,4.3,2024-12-18,21,Wednesday,December,12,Repeat
ORD003177,CUST00256,Hyderabad,Rolls,187.9,33,4.3,2024-03-23,20,Saturday,March,3,Repeat
ORD003178,CUST01623,Hyderabad,Biryani,497.07,20,3.7,2024-06-13,15,Thursday,June,6,Repeat
ORD003179,CUST00736,Bangalore,Rolls,216.91,30,3.4,2024-04-30,19,Tuesday,April,4,Repeat
ORD003180,CUST01456,Mumbai,Biryani,476.76,22,3.9,2024-08-01,19,Thursday,August,8,Repeat
ORD003181,CUST02704,Chennai,Pizza,346.29,29,4.4,2024-02-01,10,Thursday,February,2,Repeat
ORD003182,CUST02857,Mumbai,Burger,214.45,49,3.4,2024-08-11,13,Sunday,August,8,Repeat
ORD003183,CUST02277,Ahmedabad,Biryani,443.77,42,3.3,2024-09-13,16,Friday,September,9,Repeat
ORD003184,CUST00835,Hyderabad,North Indian,145.99,39,3.8,2024-02-12,19,Monday,February,2,One-time
ORD003185,CUST02586,Ahmedabad,Rolls,205.01,33,3.6,2024-07-25,14,Thursday,July,7,Repeat
ORD003186,CUST01016,Mumbai,South Indian,330.47,20,4.5,2024-02-25,7,Sunday,February,2,Repeat
ORD003187,CUST00636,Delhi,Pizza,274.03,32,3.7,2024-04-12,21,Friday,April,4,Repeat
ORD003188,CUST00625,Hyderabad,North Indian,239.74,41,4.5,2024-09-17,13,Tuesday,September,9,Repeat
ORD003189,CUST00766,Mumbai,Chinese,312.9,36,3.2,2024-02-02,21,Friday,February,2,Repeat
ORD003190,CUST02869,Hyderabad,Desserts,169.38,57,3.1,2024-09-03,19,Tuesday,September,9,One-time
ORD003191,CUST00178,Mumbai,Chinese,253.68,29,3.6,2024-07-08,12,Monday,July,7,Repeat
ORD003192,CUST02601,Kolkata,North Indian,94.1,39,3.2,2024-02-21,14,Wednesday,February,2,One-time
ORD003193,CUST00308,Delhi,North Indian,179.23,43,3.0,2024-08-15,11,Thursday,August,8,One-time
ORD003194,CUST02061,Delhi,South Indian,201.37,50,2.7,2024-10-30,20,Wednesday,October,10,One-time
ORD003195,CUST02838,Bangalore,Chinese,172.72,38,4.4,2024-04-01,10,Monday,April,4,One-time
ORD003196,CUST02998,Hyderabad,North Indian,181.92,39,4.1,2024-07-07,16,Sunday,July,7,One-time
ORD003197,CUST01575,Chennai,Chinese,135.86,43,4.2,2024-06-30,11,Sunday,June,6,Repeat
ORD003198,CUST01326,Mumbai,South Indian,202.85,48,4.2,2024-09-16,12,Monday,September,9,Repeat
ORD003199,CUST01336,Bangalore,South Indian,225.67,30,3.3,2024-08-10,10,Saturday,August,8,Repeat
ORD003200,CUST01821,Chennai,Rolls,178.31,41,3.5,2024-10-23,10,Wednesday,October,10,One-time
ORD003201,CUST01099,Delhi,Biryani,171.24,48,3.7,2024-11-12,21,Tuesday,November,11,One-time
ORD003202,CUST01794,Delhi,North Indian,271.53,44,4.5,2024-01-12,18,Friday,January,1,Repeat
ORD003203,CUST02439,Mumbai,Chinese,83.87,39,2.9,2024-09-11,21,Wednesday,September,9,Repeat
ORD003204,CUST02531,Pune,South Indian,247.45,36,4.2,2024-05-21,8,Tuesday,May,5,Repeat
ORD003205,CUST02492,Chennai,Burger,218.8,16,3.9,2024-02-27,20,Tuesday,February,2,Repeat
ORD003206,CUST01878,Mumbai,Chinese,308.48,45,2.9,2024-04-15,19,Monday,April,4,Repeat
ORD003207,CUST01200,Chennai,North Indian,377.03,29,4.1,2024-05-15,19,Wednesday,May,5,Repeat
ORD003208,CUST02478,Hyderabad,Chinese,244.31,37,4.3,2024-07-20,15,Saturday,July,7,Repeat
ORD003209,CUST00485,Pune,Desserts,103.99,28,4.1,2024-03-24,22,Sunday,March,3,Repeat
ORD003210,CUST01625,Mumbai,North Indian,480.12,26,5.0,2024-02-01,8,Thursday,February,2,Repeat
ORD003211,CUST02190,Pune,South Indian,330.24,34,3.6,2024-02-23,10,Friday,February,2,Repeat
ORD003212,CUST02211,Delhi,Biryani,314.25,34,3.0,2024-12-06,15,Friday,December,12,Repeat
ORD003213,CUST01250,Delhi,North Indian,294.28,50,3.1,2024-05-01,21,Wednesday,May,5,Repeat
ORD003214,CUST01073,Pune,Pizza,300.74,18,4.4,2024-02-24,16,Saturday,February,2,Repeat
ORD003215,CUST00969,Hyderabad,Rolls,191.9,36,3.6,2024-08-16,10,Friday,August,8,Repeat
ORD003216,CUST00003,Hyderabad,Chinese,259.51,40,3.7,2024-07-18,16,Thursday,July,7,Repeat
ORD003217,CUST02426,Pune,Pizza,345.2,37,4.4,2024-07-01,10,Monday,July,7,Repeat
ORD003218,CUST01465,Bangalore,Biryani,444.31,37,4.7,2024-05-13,13,Monday,May,5,One-time
ORD003219,CUST01796,Ahmedabad,Chinese,309.42,48,3.9,2024-05-30,19,Thursday,May,5,Repeat
ORD003220,CUST01966,Kolkata,Rolls,97.11,48,3.6,2024-11-30,10,Saturday,November,11,One-time
ORD003221,CUST01698,Pune,Burger,246.75,38,3.5,2024-01-16,8,Tuesday,January,1,Repeat
ORD003222,CUST01526,Pune,Biryani,401.57,29,4.7,2024-04-28,21,Sunday,April,4,Repeat
ORD003223,CUST01033,Hyderabad,Chinese,272.05,31,3.3,2024-01-23,21,Tuesday,January,1,Repeat
ORD003224,CUST01405,Ahmedabad,North Indian,320.16,37,4.0,2024-07-24,15,Wednesday,July,7,Repeat
ORD003225,CUST01233,Kolkata,South Indian,163.5,19,4.5,2024-03-05,9,Tuesday,March,3,Repeat
ORD003226,CUST02447,Mumbai,North Indian,411.35,25,5.0,2024-06-10,12,Monday,June,6,Repeat
ORD003227,CUST00741,Hyderabad,Biryani,406.97,35,3.6,2024-04-30,13,Tuesday,April,4,Repeat
ORD003228,CUST00121,Bangalore,South Indian,143.85,45,3.1,2024-07-18,21,Thursday,July,7,Repeat
ORD003229,CUST01334,Bangalore,South Indian,177.11,45,2.5,2024-08-11,19,Sunday,August,8,Repeat
ORD003230,CUST00950,Mumbai,South Indian,136.2,35,4.0,2024-09-07,12,Saturday,September,9,Repeat
ORD003231,CUST01365,Chennai,Biryani,426.05,32,5.0,2024-03-26,19,Tuesday,March,3,Repeat
ORD003232,CUST00014,Chennai,North Indian,282.91,33,3.4,2024-12-03,11,Tuesday,December,12,One-time
ORD003233,CUST00279,Kolkata,Pizza,329.91,41,4.4,2024-05-01,20,Wednesday,May,5,Repeat
ORD003234,CUST02595,Ahmedabad,North Indian,188.3,33,4.1,2024-08-05,18,Monday,August,8,Repeat
ORD003235,CUST02235,Chennai,Chinese,321.09,35,4.1,2024-10-11,21,Friday,October,10,Repeat
ORD003236,CUST01331,Hyderabad,Chinese,223.37,51,4.1,2024-06-05,13,Wednesday,June,6,Repeat
ORD003237,CUST02920,Pune,Biryani,252.23,24,3.4,2024-02-29,15,Thursday,February,2,Repeat
ORD003238,CUST01509,Delhi,North Indian,350.85,22,3.9,2024-01-29,19,Monday,January,1,Repeat
ORD003239,CUST02609,Hyderabad,South Indian,245.01,34,4.0,2024-02-17,22,Saturday,February,2,Repeat
ORD003240,CUST01103,Mumbai,Pizza,234.74,41,3.3,2024-11-22,12,Friday,November,11,Repeat
ORD003241,CUST01796,Pune,Pizza,294.03,37,3.8,2024-05-31,10,Friday,May,5,Repeat
ORD003242,CUST01460,Delhi,Pizza,321.92,27,3.8,2024-10-19,21,Saturday,October,10,Repeat
ORD003243,CUST02471,Hyderabad,South Indian,220.12,21,3.8,2024-09-07,19,Saturday,September,9,One-time
ORD003244,CUST00800,Hyderabad,Biryani,416.83,22,4.8,2024-02-12,11,Monday,February,2,Repeat
ORD003245,CUST00824,Bangalore,Chinese,368.87,23,4.9,2024-11-03,16,Sunday,November,11,Repeat
ORD003246,CUST00154,Mumbai,North Indian,289.23,39,3.4,2024-03-30,18,Saturday,March,3,Repeat
ORD003247,CUST01445,Chennai,North Indian,369.23,39,3.2,2024-08-31,13,Saturday,August,8,Repeat
ORD003248,CUST02273,Mumbai,South Indian,155.91,20,4.2,2024-02-02,19,Friday,February,2,Repeat
ORD003249,CUST02833,Bangalore,South Indian,251.49,42,3.6,2024-12-04,13,Wednesday,December,12,Repeat
ORD003250,CUST00928,Mumbai,Burger,177.69,28,4.6,2024-09-19,7,Thursday,September,9,Repeat
ORD003251,CUST01741,Delhi,Biryani,333.96,36,3.1,2024-05-22,17,Wednesday,May,5,Repeat
ORD003252,CUST01963,Mumbai,South Indian,238.51,30,4.5,2024-03-24,16,Sunday,March,3,Repeat
ORD003253,CUST00268,Ahmedabad,South Indian,262.55,30,3.8,2024-07-21,13,Sunday,July,7,Repeat
ORD003254,CUST01541,Delhi,North Indian,258.67,21,3.6,2024-06-23,7,Sunday,June,6,Repeat
ORD003255,CUST00152,Hyderabad,North Indian,314.87,38,3.8,2024-10-10,20,Thursday,October,10,One-time
ORD003256,CUST00070,Mumbai,South Indian,203.4,44,3.7,2024-12-16,12,Monday,December,12,Repeat
ORD003257,CUST02885,Hyderabad,Chinese,329.23,17,1.8,2024-12-05,21,Thursday,December,12,Repeat
ORD003258,CUST02665,Bangalore,South Indian,235.61,21,4.0,2024-09-20,14,Friday,September,9,Repeat
ORD003259,CUST02745,Delhi,North Indian,277.34,51,3.7,2024-07-08,21,Monday,July,7,Repeat
ORD003260,CUST02009,Bangalore,Pizza,333.27,43,3.9,2024-06-27,12,Thursday,June,6,Repeat
ORD003261,CUST00456,Pune,Biryani,336.52,46,2.9,2024-03-14,10,Thursday,March,3,Repeat
ORD003262,CUST02207,Delhi,Rolls,194.55,20,4.2,2024-11-19,12,Tuesday,November,11,Repeat
ORD003263,CUST02167,Mumbai,Chinese,293.51,52,2.5,2024-08-19,17,Monday,August,8,Repeat
ORD003264,CUST01345,Chennai,North Indian,254.93,43,3.8,2024-05-14,11,Tuesday,May,5,Repeat
ORD003265,CUST01090,Chennai,Biryani,397.13,25,3.6,2024-09-11,12,Wednesday,September,9,Repeat
ORD003266,CUST01603,Ahmedabad,Biryani,498.28,34,4.0,2024-04-03,20,Wednesday,April,4,One-time
ORD003267,CUST00860,Mumbai,South Indian,213.66,23,4.6,2024-08-10,11,Saturday,August,8,Repeat
ORD003268,CUST00336,Delhi,Chinese,315.23,58,2.7,2024-09-08,11,Sunday,September,9,Repeat
ORD003269,CUST01379,Delhi,Rolls,217.02,22,4.2,2024-01-12,19,Friday,January,1,One-time
ORD003270,CUST02950,Delhi,Burger,311.03,15,4.1,2024-02-23,19,Friday,February,2,Repeat
ORD003271,CUST01293,Hyderabad,Burger,214.8,28,4.2,2024-08-04,13,Sunday,August,8,One-time
ORD003272,CUST01531,Hyderabad,Burger,320.04,34,3.9,2024-06-09,18,Sunday,June,6,Repeat
ORD003273,CUST00085,Chennai,North Indian,308.57,35,3.1,2024-01-07,20,Sunday,January,1,Repeat
ORD003274,CUST00800,Hyderabad,North Indian,383.13,38,4.0,2024-03-03,12,Sunday,March,3,Repeat
ORD003275,CUST02395,Hyderabad,South Indian,175.64,30,3.8,2024-09-29,14,Sunday,September,9,Repeat
ORD003276,CUST00551,Delhi,South Indian,135.62,18,3.8,2024-03-03,14,Sunday,March,3,Repeat
ORD003277,CUST02351,Hyderabad,North Indian,339.19,28,3.3,2024-09-30,18,Monday,September,9,Repeat
ORD003278,CUST00504,Hyderabad,South Indian,175.19,30,3.7,2024-03-10,22,Sunday,March,3,One-time
ORD003279,CUST01641,Hyderabad,South Indian,339.1,46,4.2,2024-12-22,18,Sunday,December,12,Repeat
ORD003280,CUST00843,Bangalore,North Indian,387.64,25,3.3,2024-08-13,9,Tuesday,August,8,One-time
ORD003281,CUST02952,Delhi,Chinese,202.52,48,3.2,2024-04-17,19,Wednesday,April,4,Repeat
ORD003282,CUST00030,Delhi,North Indian,206.15,31,3.7,2024-08-08,9,Thursday,August,8,Repeat
ORD003283,CUST02727,Bangalore,Chinese,298.79,38,3.2,2024-07-16,13,Tuesday,July,7,Repeat
ORD003284,CUST01997,Mumbai,South Indian,257.71,29,3.8,2024-02-29,9,Thursday,February,2,Repeat
ORD003285,CUST01610,Ahmedabad,Chinese,328.07,29,3.6,2024-12-03,12,Tuesday,December,12,Repeat
ORD003286,CUST01992,Hyderabad,Biryani,436.21,26,3.7,2024-03-22,22,Friday,March,3,Repeat
ORD003287,CUST02664,Bangalore,Biryani,432.8,56,3.7,2024-05-07,19,Tuesday,May,5,Repeat
ORD003288,CUST01045,Bangalore,Burger,279.54,40,3.1,2024-12-15,19,Sunday,December,12,Repeat
ORD003289,CUST00430,Delhi,Chinese,288.09,35,4.0,2024-06-14,13,Friday,June,6,Repeat
ORD003290,CUST02194,Pune,Chinese,288.16,39,3.5,2024-06-02,21,Sunday,June,6,Repeat
ORD003291,CUST01530,Ahmedabad,Biryani,385.57,23,3.8,2024-12-08,10,Sunday,December,12,One-time
ORD003292,CUST02009,Ahmedabad,Biryani,512.13,38,3.7,2024-03-14,20,Thursday,March,3,Repeat
ORD003293,CUST00551,Kolkata,North Indian,442.21,21,3.4,2024-02-22,21,Thursday,February,2,Repeat
ORD003294,CUST01109,Mumbai,North Indian,428.45,35,3.7,2024-10-23,13,Wednesday,October,10,Repeat
ORD003295,CUST00866,Kolkata,Chinese,196.06,39,4.0,2024-10-21,16,Monday,October,10,Repeat
ORD003296,CUST01648,Bangalore,Pizza,232.44,34,3.6,2024-12-03,20,Tuesday,December,12,Repeat
ORD003297,CUST00015,Mumbai,Biryani,404.32,24,4.8,2024-10-01,14,Tuesday,October,10,Repeat
ORD003298,CUST02086,Mumbai,South Indian,270.37,31,3.8,2024-06-12,15,Wednesday,June,6,Repeat
ORD003299,CUST02896,Bangalore,Burger,241.47,27,3.7,2024-06-17,22,Monday,June,6,Repeat
ORD003300,CUST02011,Hyderabad,South Indian,205.14,51,4.0,2024-04-10,10,Wednesday,April,4,One-time
ORD003301,CUST02265,Ahmedabad,Desserts,185.05,39,3.0,2024-02-24,14,Saturday,February,2,Repeat
ORD003302,CUST02953,Chennai,Biryani,376.06,45,2.8,2024-06-05,19,Wednesday,June,6,Repeat
ORD003303,CUST02142,Kolkata,North Indian,347.74,58,4.0,2024-04-15,22,Monday,April,4,Repeat
ORD003304,CUST01472,Ahmedabad,South Indian,297.77,37,4.3,2024-04-29,13,Monday,April,4,Repeat
ORD003305,CUST01946,Mumbai,Burger,205.13,43,4.0,2024-02-18,11,Sunday,February,2,One-time
ORD003306,CUST00052,Delhi,Biryani,407.54,48,3.2,2024-06-27,14,Thursday,June,6,One-time
ORD003307,CUST00764,Mumbai,North Indian,285.97,36,3.2,2024-06-27,20,Thursday,June,6,Repeat
ORD003308,CUST01074,Hyderabad,Burger,264.18,18,4.8,2024-04-29,19,Monday,April,4,Repeat
ORD003309,CUST02967,Delhi,North Indian,303.5,30,3.4,2024-03-09,9,Saturday,March,3,Repeat
ORD003310,CUST00081,Hyderabad,Chinese,263.58,42,4.0,2024-12-19,21,Thursday,December,12,Repeat
ORD003311,CUST00409,Mumbai,Biryani,312.97,27,4.4,2024-07-09,13,Tuesday,July,7,One-time
ORD003312,CUST02257,Delhi,Biryani,311.38,36,3.9,2024-09-04,14,Wednesday,September,9,Repeat
ORD003313,CUST02599,Kolkata,Biryani,409.65,44,2.9,2024-05-21,22,Tuesday,May,5,Repeat
ORD003314,CUST02406,Chennai,North Indian,156.66,29,5.0,2024-03-18,14,Monday,March,3,Repeat
ORD003315,CUST02353,Mumbai,Biryani,572.11,53,3.3,2024-07-10,10,Wednesday,July,7,One-time
ORD003316,CUST01223,Chennai,Biryani,210.7,15,3.8,2024-01-08,20,Monday,January,1,Repeat
ORD003317,CUST01718,Hyderabad,North Indian,285.14,48,4.1,2024-11-14,8,Thursday,November,11,Repeat
ORD003318,CUST01568,Mumbai,Biryani,401.6,26,3.4,2024-07-14,14,Sunday,July,7,Repeat
ORD003319,CUST00612,Mumbai,North Indian,319.06,42,3.9,2024-11-30,12,Saturday,November,11,Repeat
ORD003320,CUST00144,Hyderabad,South Indian,163.1,42,3.9,2024-05-01,22,Wednesday,May,5,Repeat
ORD003321,CUST00556,Hyderabad,South Indian,161.11,27,4.4,2024-07-28,19,Sunday,July,7,Repeat
ORD003322,CUST00041,Bangalore,North Indian,282.41,51,3.8,2024-06-09,7,Sunday,June,6,Repeat
ORD003323,CUST00997,Hyderabad,Desserts,131.75,35,3.8,2024-10-15,10,Tuesday,October,10,Repeat
ORD003324,CUST01890,Hyderabad,North Indian,245.37,26,4.4,2024-04-07,10,Sunday,April,4,Repeat
ORD003325,CUST01850,Hyderabad,Biryani,460.3,41,4.6,2024-04-14,22,Sunday,April,4,Repeat
ORD003326,CUST00169,Chennai,North Indian,259.37,52,2.9,2024-02-08,17,Thursday,February,2,Repeat
ORD003327,CUST00761,Hyderabad,Burger,186.71,17,3.9,2024-05-09,21,Thursday,May,5,Repeat
ORD003328,CUST01670,Chennai,Desserts,131.11,40,3.8,2024-02-26,18,Monday,February,2,Repeat
ORD003329,CUST00281,Mumbai,Biryani,266.67,31,3.7,2024-05-11,22,Saturday,May,5,Repeat
ORD003330,CUST00593,Pune,Pizza,177.92,25,3.5,2024-05-30,12,Thursday,May,5,Repeat
ORD003331,CUST01477,Hyderabad,Chinese,380.35,37,4.2,2024-01-08,12,Monday,January,1,Repeat
ORD003332,CUST02408,Bangalore,Biryani,237.63,47,4.3,2024-12-06,19,Friday,December,12,Repeat
ORD003333,CUST01250,Chennai,North Indian,150.12,28,4.2,2024-08-30,16,Friday,August,8,Repeat
ORD003334,CUST00093,Hyderabad,Biryani,441.22,28,3.8,2024-11-24,15,Sunday,November,11,Repeat
ORD003335,CUST00921,Kolkata,North Indian,255.2,36,4.5,2024-02-10,19,Saturday,February,2,Repeat
ORD003336,CUST01230,Chennai,Biryani,306.75,45,3.1,2024-12-12,13,Thursday,December,12,Repeat
ORD003337,CUST02835,Bangalore,North Indian,236.43,43,4.2,2024-02-27,20,Tuesday,February,2,Repeat
ORD003338,CUST00436,Delhi,Biryani,460.88,22,3.8,2024-10-01,11,Tuesday,October,10,Repeat
ORD003339,CUST01761,Mumbai,North Indian,361.72,35,3.2,2024-12-25,22,Wednesday,December,12,Repeat
ORD003340,CUST01962,Mumbai,Pizza,356.67,28,5.0,2024-09-20,12,Friday,September,9,One-time
ORD003341,CUST01899,Bangalore,Biryani,526.76,41,4.5,2024-01-05,21,Friday,January,1,Repeat
ORD003342,CUST01869,Bangalore,North Indian,304.86,43,4.5,2024-04-28,19,Sunday,April,4,Repeat
ORD003343,CUST00449,Delhi,North Indian,318.41,32,2.8,2024-11-13,12,Wednesday,November,11,One-time
ORD003344,CUST01791,Bangalore,Biryani,372.1,43,4.2,2024-10-19,18,Saturday,October,10,Repeat
ORD003345,CUST00826,Bangalore,Desserts,168.91,30,2.7,2024-11-16,12,Saturday,November,11,One-time
ORD003346,CUST01336,Ahmedabad,South Indian,192.76,32,3.7,2024-05-17,21,Friday,May,5,Repeat
ORD003347,CUST00161,Mumbai,Biryani,438.76,55,3.5,2024-10-20,16,Sunday,October,10,Repeat
ORD003348,CUST01124,Mumbai,Biryani,359.41,32,3.9,2024-01-05,12,Friday,January,1,Repeat
ORD003349,CUST02978,Mumbai,Rolls,142.73,36,4.1,2024-03-16,15,Saturday,March,3,One-time
ORD003350,CUST01347,Hyderabad,Biryani,399.92,40,4.0,2024-04-21,7,Sunday,April,4,Repeat
ORD003351,CUST02247,Mumbai,South Indian,122.55,41,3.3,2024-05-29,16,Wednesday,May,5,Repeat
ORD003352,CUST00981,Delhi,Chinese,203.29,24,4.3,2024-01-02,19,Tuesday,January,1,Repeat
ORD003353,CUST01033,Hyderabad,Pizza,302.19,18,4.4,2024-01-12,11,Friday,January,1,Repeat
